source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_ba09c313b94cba,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,ICU - Total,Patient admission,field,canonical_group,14.829563466703169,0.39375,3.400893180515855e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Patient admission,Patient admission,canonical_group,canonical_group,0.0,0.02,0.02
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Tree,Patient admission,canonical_subgroup,canonical_group,3.696484671092374,0.02,0.0016173163898318369
field:cf_3db72fcc22b158,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Patient class,Patient admission,field,canonical_group,12.243420106014833,0.13541666666666666,5.8129444687793904e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Tree / Assigned patient location / Facility,Patient admission,canonical_subgroup,canonical_group,2.3160722950013897,0.02,0.0038061717704256552
field:cf_9449e602105d68,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Universal ID,Patient admission,field,canonical_group,3.3160722950013897,0.7395833333333334,0.0804473724428203
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Tree / Assigned patient location / Address,Patient admission,canonical_subgroup,canonical_group,3.3590044879687757,0.02,0.00199372737534869
field:cf_1d8359b2d21168,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,State/province,Patient admission,field,canonical_group,4.359004487968775,0.4875,0.02777645108372365
field:cf_10f7d6c8e1d5c5,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Admission type,Patient admission,field,canonical_group,8.463892546959714,0.39375,0.0017604753917517166
field:cf_2a67f6f1c22886,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Hospital service,Patient admission,field,canonical_group,6.622521150365994,0.59375,0.008314294917723534
field:cf_22f759c45e42f4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Admit date/time,Patient admission,field,canonical_group,6.2771775692285825,0.9583333333333334,0.016623654353844032
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Problem/Diagnosis,Patient admission,canonical_group,canonical_group,10.096051393342764,0.02,3.6329947250438804e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,structure,Patient admission,canonical_subgroup,canonical_group,11.096051393342764,0.02,1.645767835072126e-05
field:cf_2db2fd852fb674,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Problem,Patient admission,field,canonical_group,13.135240519611704,0.9583333333333334,0.00023665015039968712
field:cf_49398dcbba5447,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Secondary Diagnosis,Patient admission,field,canonical_group,13.05834013821287,1.0815217391304348,0.0002801120803079679
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Procedure undertaken,Patient admission,canonical_group,canonical_group,11.81909300716488,0.02,1.2482861127864804e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Procedure list,Patient admission,canonical_subgroup,canonical_group,12.81909300716488,0.02,5.654809018106658e-06
field:cf_18704e514938d4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Procedure,Patient admission,field,canonical_group,13.81909300716488,0.6770833333333334,0.00010941992929461263
family:openEHR-EHR-COMPOSITION.demographic_data.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,openEHR-EHR-COMPOSITION.demographic_data.v1,Patient admission,composition_family,canonical_group,11.83253500947107,0.02,1.0424640632101682e-05
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,Demographic data,Patient admission,canonical_group,canonical_group,12.83253500947107,0.02,6.65935446233051e-06
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,components,Patient admission,canonical_subgroup,canonical_group,13.83253500947107,0.02,3.016726476616395e-06
field:cf_7f3b6795a0e812,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,birth date,Patient admission,field,canonical_group,16.817243773510533,1.09375,2.7547523696365877e-05
field:cf_e7551706658b4a,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,gender,Patient admission,field,canonical_group,17.956393813472552,0.39375,4.893894340907716e-06
field:cf_19e1b0f55ef007,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,race,Patient admission,field,canonical_group,24.61585050280797,0.1846590909090909,3.695406629820629e-08
field:cf_4122372d727029,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,ethnic group,Patient admission,field,canonical_group,28.61585050280797,0.1846590909090909,3.094652710559654e-09
field:cf_7ab0248b87b82e,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,educational level,Patient admission,field,canonical_group,19.824207682101246,0.39375,1.5371710963199399e-06
field:cf_eee397355aecbe,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,nationality,Patient admission,field,canonical_group,21.158090188466122,0.39375,6.72291416318224e-07
schema:root,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,EHR Schema,Tree,root,canonical_subgroup,12.952381344405321,0.02,5.206290300475255e-06
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Tree,composition_family,canonical_subgroup,18.066874603700086,0.02,2.1846744841026552e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,HCPA,Tree,canonical_group,canonical_subgroup,30.86546183504528,0.02,7.819988847959554e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,components / General data,Tree,canonical_subgroup,canonical_subgroup,34.61774264017327,0.02,9.067570609174033e-12
field:cf_5cd62eaa6e16a8,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,issue date,Tree,field,canonical_subgroup,39.510342272954155,0.5096153846153846,9.95416435357869e-12
field:cf_775d9002cb4e7b,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,reason for encounter,Tree,field,canonical_subgroup,39.41431949125735,0.425,8.810621583684719e-12
field:cf_b87e8363f020f7,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,healthcare unit,Tree,field,canonical_subgroup,39.76818897649272,0.425,7.074939632241751e-12
field:cf_8b431261fa7dca,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,State,Tree,field,canonical_subgroup,40.703943280411316,0.425,3.9605830232310046e-12
field:cf_16800b2d3f5ef6,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,patient age,Tree,field,canonical_subgroup,38.99097876262273,0.49038461538461536,1.3217346387902859e-11
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Patient discharge,Tree,canonical_group,canonical_subgroup,23.206420832635548,0.02,9.026081799084217e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Components,Tree,canonical_subgroup,canonical_subgroup,24.206420832635548,0.02,5.765942465296608e-09
field:cf_469c691048a0ce,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,date of discharge,Tree,field,canonical_subgroup,26.16980052798576,0.4168269230769231,3.1829272466460165e-08
field:cf_49533263f29569,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,reason for discharge,Tree,field,canonical_subgroup,26.24443316030504,0.39375,2.8707524302315993e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Bariatric surgery evaluation,Tree,canonical_group,canonical_subgroup,23.71727027060802,0.02,6.575770203546178e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Components,Tree,canonical_subgroup,canonical_subgroup,24.71727027060802,0.02,4.200661317129425e-09
field:cf_505d09ec39545c,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,duration of follow-up (months),Tree,field,canonical_subgroup,27.279173376968572,0.5584935897435898,2.1437618992027627e-08
field:cf_ac2de786b38da7,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Baros score,Tree,field,canonical_subgroup,27.67854511066509,0.37259615384615385,1.11650548225415e-08
field:cf_8f20b6e7578a41,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Baros table,Tree,field,canonical_subgroup,28.394108841414873,0.37259615384615385,7.164507216481219e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Problem/Diagnosis,Tree,canonical_group,canonical_subgroup,28.06157890976627,0.02,4.448226374242475e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,structure,Tree,canonical_subgroup,canonical_subgroup,32.70489222506501,0.02,2.968588370146277e-11
field:cf_bd9db9ae67063d,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Problem,Tree,field,canonical_subgroup,36.478569478628394,0.425,5.438688279112721e-11
field:cf_4e7e8ca2916a1e,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Secondary Diagnosis,Tree,field,canonical_subgroup,36.005904501265945,0.425,7.290631680887318e-11
field:cf_0a229c157b8d2a,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Associated causes,Tree,field,canonical_subgroup,36.272155734310694,0.425,6.181212366918304e-11
field:cf_af0c9a7d79fe64,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Invaded regional linphonodes,Tree,field,canonical_subgroup,39.2950174015417,0.23173076923076924,5.172790745047243e-12
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,openEHR-EHR-COMPOSITION.hospitalisation.v1,Tree,composition_family,canonical_subgroup,10.550697992436103,0.02,2.3078726117746115e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Patient discharge,Tree,canonical_group,canonical_subgroup,18.67668167224363,0.02,1.4968852623224326e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Components,Tree,canonical_subgroup,canonical_subgroup,19.67668167224363,0.02,9.562238069432606e-08
field:cf_79ed78f34fef6f,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,date of discharge,Tree,field,canonical_subgroup,22.120700775326583,0.8854166666666666,8.323187594349125e-07
field:cf_be52992cb12705,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,hospital infection,Tree,field,canonical_subgroup,28.16001407057086,0.13541666666666666,3.010599865258006e-09
field:cf_1285e1e2c004f2,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,claim reason,Tree,field,canonical_subgroup,22.939686535821416,0.39375,2.2276160558760197e-07
field:cf_80f721f9446bd3,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,death indicator,Tree,field,canonical_subgroup,24.38048651151574,0.39375,9.11773199565877e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Authorization for hospital admission,Tree,canonical_group,canonical_subgroup,15.072299396378304,0.02,1.398665231077935e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Components,Tree,canonical_subgroup,canonical_subgroup,16.072299396378305,0.02,8.934799650745901e-07
field:cf_ba8421601b1980,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Issue date,Tree,field,canonical_subgroup,17.760176174194196,0.9270833333333334,1.3013282657607102e-05
field:cf_ba09c313b94cba,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,ICU - Total,Tree,field,canonical_subgroup,18.526048137795545,0.39375,3.4377001755722555e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Patient admission,Tree,canonical_group,canonical_subgroup,3.696484671092374,0.02,0.0016173163898318369
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Tree,Tree,canonical_subgroup,canonical_subgroup,0.0,0.02,0.02
field:cf_3db72fcc22b158,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Patient class,Tree,field,canonical_subgroup,8.546935434922458,0.13541666666666666,0.0005750706051407844
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Tree / Assigned patient location / Facility,Tree,canonical_subgroup,canonical_subgroup,6.012556966093763,0.02,0.0004568745927721436
field:cf_9449e602105d68,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Universal ID,Tree,field,canonical_subgroup,7.012556966093763,0.7395833333333334,0.00813180337316746
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Tree / Assigned patient location / Address,Tree,canonical_subgroup,canonical_subgroup,7.05548915906115,0.02,0.0002393174658560511
field:cf_1d8359b2d21168,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,State/province,Tree,field,canonical_subgroup,8.05548915906115,0.4875,0.0028077068493167824
field:cf_10f7d6c8e1d5c5,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Admission type,Tree,field,canonical_subgroup,4.76740787586734,0.39375,0.017416262176726142
field:cf_2a67f6f1c22886,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Hospital service,Tree,field,canonical_subgroup,2.92603647927362,0.59375,0.0822527487632822
field:cf_22f759c45e42f4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Admit date/time,Tree,field,canonical_subgroup,2.5806928981362085,0.9583333333333334,0.1644566711459346
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Problem/Diagnosis,Tree,canonical_group,canonical_subgroup,13.792536064435138,0.02,3.0924746910452987e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,structure,Tree,canonical_subgroup,canonical_subgroup,14.792536064435138,0.02,1.9755007256595286e-06
field:cf_2db2fd852fb674,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Problem,Tree,field,canonical_subgroup,16.831725190704077,0.9583333333333334,2.392113543109896e-05
field:cf_49398dcbba5447,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Secondary Diagnosis,Tree,field,canonical_subgroup,16.754824809305244,1.0815217391304348,2.8314366154497978e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Procedure undertaken,Tree,canonical_group,canonical_subgroup,15.515577678257255,0.02,1.062565047057394e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Procedure list,Tree,canonical_subgroup,canonical_subgroup,16.515577678257255,0.02,6.787761360183695e-07
field:cf_18704e514938d4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Procedure,Tree,field,canonical_subgroup,17.515577678257255,0.6770833333333334,1.1060415313901114e-05
family:openEHR-EHR-COMPOSITION.demographic_data.v1,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,openEHR-EHR-COMPOSITION.demographic_data.v1,Tree,composition_family,canonical_subgroup,15.529019680563444,0.02,1.0537463845253109e-06
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,Demographic data,Tree,canonical_group,canonical_subgroup,16.529019680563444,0.02,5.668570061908895e-07
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,components,Tree,canonical_subgroup,canonical_subgroup,17.529019680563444,0.02,3.6211336840295146e-07
field:cf_7f3b6795a0e812,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,birth date,Tree,field,canonical_subgroup,20.513728444602908,1.09375,2.7845663483383358e-06
field:cf_e7551706658b4a,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,gender,Tree,field,canonical_subgroup,21.652878484564926,0.39375,4.946859704784579e-07
field:cf_19e1b0f55ef007,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,race,Tree,field,canonical_subgroup,28.312335173900344,0.1846590909090909,3.735401068438836e-09
field:cf_4122372d727029,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,ethnic group,Tree,field,canonical_subgroup,32.312335173900344,0.1846590909090909,3.128145343516031e-10
field:cf_7ab0248b87b82e,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,educational level,Tree,field,canonical_subgroup,23.52069235319362,0.39375,1.5538075050337553e-07
field:cf_eee397355aecbe,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,nationality,Tree,field,canonical_subgroup,24.854574859558497,0.39375,6.795674539717018e-08
schema:root,field:cf_3db72fcc22b158,EHR Schema,Patient class,root,field,21.499316779327778,0.02,2.7636780125842197e-08
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_3db72fcc22b158,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient class,composition_family,field,26.613810038622542,0.02,1.1597003793309654e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_3db72fcc22b158,HCPA,Patient class,canonical_group,field,39.412397269967734,0.02,4.151119125221807e-13
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_3db72fcc22b158,components / General data,Patient class,canonical_subgroup,field,43.16467807509572,0.02,4.053371323627147e-14
field:cf_5cd62eaa6e16a8,field:cf_3db72fcc22b158,issue date,Patient class,field,field,48.05727770787661,0.5096153846153846,5.5582696347690326e-14
field:cf_775d9002cb4e7b,field:cf_3db72fcc22b158,reason for encounter,Patient class,field,field,47.961254926179805,0.425,4.9197309460165e-14
field:cf_b87e8363f020f7,field:cf_3db72fcc22b158,healthcare unit,Patient class,field,field,48.31512441141518,0.425,3.9505498130112266e-14
field:cf_8b431261fa7dca,field:cf_3db72fcc22b158,State,Patient class,field,field,49.25087871533377,0.425,2.2115355515596072e-14
field:cf_16800b2d3f5ef6,field:cf_3db72fcc22b158,patient age,Patient class,field,field,47.537914197545184,0.49038461538461536,7.380385984253164e-14
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_3db72fcc22b158,Patient discharge,Patient class,canonical_group,field,31.753356267558004,0.02,4.7913547589996167e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_3db72fcc22b158,Components,Patient class,canonical_subgroup,field,32.753356267558004,0.02,2.5774826411466135e-11
field:cf_469c691048a0ce,field:cf_3db72fcc22b158,date of discharge,Patient class,field,field,34.71673596290822,0.4168269230769231,1.777303170441532e-10
field:cf_49533263f29569,field:cf_3db72fcc22b158,reason for discharge,Patient class,field,field,34.791368595227496,0.39375,1.6029890099372375e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_3db72fcc22b158,Bariatric surgery evaluation,Patient class,canonical_group,field,32.26420570553047,0.02,3.4906450617415905e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_3db72fcc22b158,Components,Patient class,canonical_subgroup,field,33.26420570553047,0.02,1.877773094581206e-11
field:cf_505d09ec39545c,field:cf_3db72fcc22b158,duration of follow-up (months),Patient class,field,field,35.826108811891025,0.5584935897435898,1.1970474110395458e-10
field:cf_ac2de786b38da7,field:cf_3db72fcc22b158,Baros score,Patient class,field,field,36.225480545587544,0.37259615384615385,6.234414360292627e-11
field:cf_8f20b6e7578a41,field:cf_3db72fcc22b158,Baros table,Patient class,field,field,36.94104427633732,0.37259615384615385,4.000563130659419e-11
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_3db72fcc22b158,Problem/Diagnosis,Patient class,canonical_group,field,36.60851434468872,0.02,2.3612715995435254e-12
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_3db72fcc22b158,structure,Patient class,canonical_subgroup,field,41.25182765998746,0.02,1.3270137603372996e-13
field:cf_bd9db9ae67063d,field:cf_3db72fcc22b158,Problem,Patient class,field,field,45.02550491355085,0.425,3.0368893702160343e-13
field:cf_4e7e8ca2916a1e,field:cf_3db72fcc22b158,Secondary Diagnosis,Patient class,field,field,44.5528399361884,0.425,4.0709893116836205e-13
field:cf_0a229c157b8d2a,field:cf_3db72fcc22b158,Associated causes,Patient class,field,field,44.81909116923315,0.425,3.4515046953940396e-13
field:cf_af0c9a7d79fe64,field:cf_3db72fcc22b158,Invaded regional linphonodes,Patient class,field,field,47.841952836464145,0.23173076923076924,2.8884158131138074e-14
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_3db72fcc22b158,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient class,composition_family,field,19.09763342735856,0.02,1.2250981840994487e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_3db72fcc22b158,Patient discharge,Patient class,canonical_group,field,27.223617107166092,0.02,7.94598197196999e-10
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_3db72fcc22b158,Components,Patient class,canonical_subgroup,field,28.223617107166092,0.02,4.2744968030488154e-10
field:cf_79ed78f34fef6f,field:cf_3db72fcc22b158,date of discharge,Patient class,field,field,30.667636210249043,0.8854166666666666,4.647554453280121e-09
field:cf_be52992cb12705,field:cf_3db72fcc22b158,hospital infection,Patient class,field,field,36.70694950549332,0.13541666666666666,1.6810779106221143e-11
field:cf_1285e1e2c004f2,field:cf_3db72fcc22b158,claim reason,Patient class,field,field,31.486621970743876,0.39375,1.243870428646094e-09
field:cf_80f721f9446bd3,field:cf_3db72fcc22b158,death indicator,Patient class,field,field,32.9274219464382,0.39375,5.091217212142176e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_3db72fcc22b158,Authorization for hospital admission,Patient class,canonical_group,field,23.61923483130076,0.02,7.424596253772601e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_3db72fcc22b158,Components,Patient class,canonical_subgroup,field,24.61923483130076,0.02,3.994020256103232e-09
field:cf_ba8421601b1980,field:cf_3db72fcc22b158,Issue date,Patient class,field,field,26.30711160911665,0.9270833333333334,7.266439579977352e-08
field:cf_ba09c313b94cba,field:cf_3db72fcc22b158,ICU - Total,Patient class,field,field,27.072983572717998,0.39375,1.9195648997350417e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_3db72fcc22b158,Patient admission,Patient class,canonical_group,field,12.243420106014833,0.02,8.58527183081264e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_3db72fcc22b158,Tree,Patient class,canonical_subgroup,field,8.546935434922458,0.02,8.493350475925431e-05
field:cf_3db72fcc22b158,field:cf_3db72fcc22b158,Patient class,Patient class,field,field,0.0,0.13541666666666666,0.13541666666666666
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_3db72fcc22b158,Tree / Assigned patient location / Facility,Patient class,canonical_subgroup,field,14.559492401016222,0.02,2.042313705241856e-06
field:cf_9449e602105d68,field:cf_3db72fcc22b158,Universal ID,Patient class,field,field,15.559492401016222,0.7395833333333334,4.540688113989109e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_3db72fcc22b158,Tree / Assigned patient location / Address,Patient class,canonical_subgroup,field,15.602424593983608,0.02,1.0697932171188211e-06
field:cf_1d8359b2d21168,field:cf_3db72fcc22b158,State/province,Patient class,field,field,16.602424593983606,0.4875,1.567785217277413e-05
