source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_1d8359b2d21168,field:cf_1285e1e2c004f2,State/province,claim reason,field,field,23.60220635269782,0.4875,2.0441241911061033e-07
field:cf_10f7d6c8e1d5c5,field:cf_1285e1e2c004f2,Admission type,claim reason,field,field,27.707094411688757,0.39375,1.2955687986487932e-08
field:cf_2a67f6f1c22886,field:cf_1285e1e2c004f2,Hospital service,claim reason,field,field,25.86572301509504,0.59375,6.118654727373778e-08
field:cf_22f759c45e42f4,field:cf_1285e1e2c004f2,Admit date/time,claim reason,field,field,25.52037943395763,0.9583333333333334,1.223367733583172e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_1285e1e2c004f2,Problem/Diagnosis,claim reason,canonical_group,field,15.63082661538435,0.02,1.0511198519483143e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_1285e1e2c004f2,structure,claim reason,canonical_subgroup,field,16.63082661538435,0.02,5.654440776009338e-07
field:cf_2db2fd852fb674,field:cf_1285e1e2c004f2,Problem,claim reason,field,field,18.67001574165329,0.9583333333333334,8.552707413154594e-06
field:cf_49398dcbba5447,field:cf_1285e1e2c004f2,Secondary Diagnosis,claim reason,field,field,18.593115360254455,1.0815217391304348,1.0123452960912564e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_1285e1e2c004f2,Procedure undertaken,claim reason,canonical_group,field,17.35386822920647,0.02,3.611616347847612e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_1285e1e2c004f2,Procedure list,claim reason,canonical_subgroup,field,18.35386822920647,0.02,1.942848925050614e-07
field:cf_18704e514938d4,field:cf_1285e1e2c004f2,Procedure,claim reason,field,field,19.35386822920647,0.6770833333333334,3.954515299670488e-06
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_1285e1e2c004f2,openEHR-EHR-COMPOSITION.demographic_data.v1,claim reason,composition_family,field,17.367310231512654,0.02,3.5816420645270585e-07
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_1285e1e2c004f2,Demographic data,claim reason,canonical_group,field,18.367310231512654,0.02,1.926724426067439e-07
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_1285e1e2c004f2,components,claim reason,canonical_subgroup,field,19.367310231512654,0.02,1.0364706877807694e-07
field:cf_7f3b6795a0e812,field:cf_1285e1e2c004f2,birth date,claim reason,field,field,22.35201899555212,1.09375,9.955874092369566e-07
field:cf_e7551706658b4a,field:cf_1285e1e2c004f2,gender,claim reason,field,field,23.491169035514137,0.39375,1.7686887727721533e-07
field:cf_19e1b0f55ef007,field:cf_1285e1e2c004f2,race,claim reason,field,field,30.150625724849554,0.1846590909090909,1.3355466550140578e-09
field:cf_4122372d727029,field:cf_1285e1e2c004f2,ethnic group,claim reason,field,field,34.150625724849554,0.1846590909090909,1.1184298481974491e-10
field:cf_7ab0248b87b82e,field:cf_1285e1e2c004f2,educational level,claim reason,field,field,25.35898290414283,0.39375,5.5554474013974364e-08
field:cf_eee397355aecbe,field:cf_1285e1e2c004f2,nationality,claim reason,field,field,26.692865410507707,0.39375,2.429709751053971e-08
schema:root,field:cf_80f721f9446bd3,EHR Schema,death indicator,root,field,16.23147187104886,0.02,7.243041073495719e-07
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_80f721f9446bd3,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,death indicator,composition_family,field,21.345965130343625,0.02,3.039340126525247e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_80f721f9446bd3,HCPA,death indicator,canonical_group,field,34.14455236168882,0.02,1.087924359786069e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_80f721f9446bd3,components / General data,death indicator,canonical_subgroup,field,37.896833166816805,0.02,1.0623066380916371e-12
field:cf_5cd62eaa6e16a8,field:cf_80f721f9446bd3,issue date,death indicator,field,field,42.78943279959769,0.5096153846153846,1.4567100464989227e-12
field:cf_775d9002cb4e7b,field:cf_80f721f9446bd3,reason for encounter,death indicator,field,field,42.69341001790089,0.425,1.2893619716294466e-12
field:cf_b87e8363f020f7,field:cf_80f721f9446bd3,healthcare unit,death indicator,field,field,43.04727950313626,0.425,1.0353591998865037e-12
field:cf_8b431261fa7dca,field:cf_80f721f9446bd3,State,death indicator,field,field,43.98303380705485,0.425,5.795987362675499e-13
field:cf_16800b2d3f5ef6,field:cf_80f721f9446bd3,patient age,death indicator,field,field,42.27006928926627,0.49038461538461536,1.9342498865203343e-12
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_80f721f9446bd3,Patient discharge,death indicator,canonical_group,field,26.485511359279087,0.02,1.25571716962328e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_80f721f9446bd3,Components,death indicator,canonical_subgroup,field,27.485511359279087,0.02,6.75506066590971e-10
field:cf_469c691048a0ce,field:cf_80f721f9446bd3,date of discharge,death indicator,field,field,29.4488910546293,0.4168269230769231,4.657952122116076e-09
field:cf_49533263f29569,field:cf_80f721f9446bd3,reason for discharge,death indicator,field,field,29.52352368694858,0.39375,4.201109965223872e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_80f721f9446bd3,Problem/Diagnosis,death indicator,canonical_group,field,31.340669436409804,0.02,6.188415257962884e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_80f721f9446bd3,structure,death indicator,canonical_subgroup,field,35.983982751708545,0.02,3.4778346563714186e-12
field:cf_bd9db9ae67063d,field:cf_80f721f9446bd3,Problem,death indicator,field,field,39.75766000527193,0.425,7.959072780540499e-12
field:cf_4e7e8ca2916a1e,field:cf_80f721f9446bd3,Secondary Diagnosis,death indicator,field,field,39.28499502790948,0.425,1.0669239564096297e-11
field:cf_0a229c157b8d2a,field:cf_80f721f9446bd3,Associated causes,death indicator,field,field,39.55124626095423,0.425,9.045695685340111e-12
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_80f721f9446bd3,Procedure undertaken,death indicator,canonical_group,field,36.353334921825024,0.02,2.7660257134876787e-12
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_80f721f9446bd3,Procedure list,death indicator,canonical_subgroup,field,37.353334921825024,0.02,1.487968146814536e-12
field:cf_0b6364bb149692,field:cf_80f721f9446bd3,Procedure,death indicator,field,field,41.08071023314113,0.39375,3.246730169376296e-12
field:cf_af0c9a7d79fe64,field:cf_80f721f9446bd3,Invaded regional linphonodes,death indicator,field,field,42.57410792818523,0.23173076923076924,7.569953618495328e-13
field:cf_e5c01940113606,field:cf_80f721f9446bd3,irradiated area 1,death indicator,field,field,46.34137266752664,0.1610576923076923,5.08988029595749e-14
field:cf_fc5be63ab59287,field:cf_80f721f9446bd3,irradiated area 2,death indicator,field,field,41.49607289898591,0.31490384615384615,2.0070674710460028e-12
field:cf_821e1930333a5c,field:cf_80f721f9446bd3,irradiated area 3,death indicator,field,field,50.34137266752664,0.10336538461538461,2.7355893635896367e-15
field:cf_c9b3a708f95249,field:cf_80f721f9446bd3,fields/insertions 1,death indicator,field,field,44.720450208608,0.1923076923076923,1.6602615656273703e-13
field:cf_bbec72e0a270f7,field:cf_80f721f9446bd3,fields/insertions 2,death indicator,field,field,43.13484650511066,0.23557692307692307,5.435710831445949e-13
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_80f721f9446bd3,openEHR-EHR-COMPOSITION.hospitalisation.v1,death indicator,composition_family,field,13.829788519079642,0.02,3.210734545085477e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_80f721f9446bd3,Patient discharge,death indicator,canonical_group,field,5.703804839272111,0.02,0.000495025671425528
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_80f721f9446bd3,Components,death indicator,canonical_subgroup,field,4.703804839272111,0.02,0.0009202171020467275
field:cf_79ed78f34fef6f,field:cf_80f721f9446bd3,date of discharge,death indicator,field,field,4.103200454991986,0.8854166666666666,0.06607435954022242
field:cf_be52992cb12705,field:cf_80f721f9446bd3,hospital infection,death indicator,field,field,3.779527559055118,0.13541666666666666,0.012351235072869747
field:cf_1285e1e2c004f2,field:cf_80f721f9446bd3,claim reason,death indicator,field,field,2.5396825396825395,0.39375,0.07746449645596391
field:cf_80f721f9446bd3,field:cf_80f721f9446bd3,death indicator,death indicator,field,field,0.0,0.39375,0.39375
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_80f721f9446bd3,Authorization for hospital admission,death indicator,canonical_group,field,18.35138992302184,0.02,1.94583650393892e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_80f721f9446bd3,Components,death indicator,canonical_subgroup,field,19.35138992302184,0.02,1.0467519237626109e-07
field:cf_ba8421601b1980,field:cf_80f721f9446bd3,Issue date,death indicator,field,field,21.039266700837732,0.9270833333333334,1.9043868387054798e-06
field:cf_ba09c313b94cba,field:cf_80f721f9446bd3,ICU - Total,death indicator,field,field,21.80513866443908,0.39375,5.030791339914786e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_80f721f9446bd3,Patient admission,death indicator,canonical_group,field,20.68400184042337,0.02,4.58164300248751e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_80f721f9446bd3,Tree,death indicator,canonical_subgroup,field,24.380486511515745,0.02,4.631228950175867e-09
field:cf_3db72fcc22b158,field:cf_80f721f9446bd3,Patient class,death indicator,field,field,32.9274219464382,0.13541666666666666,1.750947718461595e-10
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_80f721f9446bd3,Tree / Assigned patient location / Facility,death indicator,canonical_subgroup,field,23.00007413542476,0.02,1.089907516139762e-08
field:cf_9449e602105d68,field:cf_80f721f9446bd3,Universal ID,death indicator,field,field,24.00007413542476,0.7395833333333334,2.423197812941844e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_80f721f9446bd3,Tree / Assigned patient location / Address,death indicator,canonical_subgroup,field,24.043006328392146,0.02,5.709091923833825e-09
field:cf_1d8359b2d21168,field:cf_80f721f9446bd3,State/province,death indicator,field,field,25.043006328392146,0.4875,8.366691598933911e-08
field:cf_10f7d6c8e1d5c5,field:cf_80f721f9446bd3,Admission type,death indicator,field,field,29.147894387383083,0.39375,5.3028209492644805e-09
field:cf_2a67f6f1c22886,field:cf_80f721f9446bd3,Hospital service,death indicator,field,field,27.306522990789365,0.59375,2.504392704075102e-08
field:cf_22f759c45e42f4,field:cf_80f721f9446bd3,Admit date/time,death indicator,field,field,26.961179409651955,0.9583333333333334,5.0072987656579575e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_80f721f9446bd3,Problem/Diagnosis,death indicator,canonical_group,field,17.071626591078676,0.02,4.30228049402901e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_80f721f9446bd3,structure,death indicator,canonical_subgroup,field,18.071626591078676,0.02,2.3143878607349758e-07
field:cf_2db2fd852fb674,field:cf_80f721f9446bd3,Problem,death indicator,field,field,20.110815717347617,0.9583333333333334,3.500661338147923e-06
field:cf_49398dcbba5447,field:cf_80f721f9446bd3,Secondary Diagnosis,death indicator,field,field,20.03391533594878,1.0815217391304348,4.14357450534537e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_80f721f9446bd3,Procedure undertaken,death indicator,canonical_group,field,18.794668204900795,0.02,1.4782506996190877e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_80f721f9446bd3,Procedure list,death indicator,canonical_subgroup,field,19.794668204900795,0.02,7.952167412305248e-08
field:cf_18704e514938d4,field:cf_80f721f9446bd3,Procedure,death indicator,field,field,20.794668204900795,0.6770833333333334,1.6186007718887813e-06
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_80f721f9446bd3,openEHR-EHR-COMPOSITION.demographic_data.v1,death indicator,composition_family,field,18.808110207206983,0.02,1.465982091599411e-07
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_80f721f9446bd3,Demographic data,death indicator,canonical_group,field,19.808110207206983,0.02,7.886169117893104e-08
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_80f721f9446bd3,components,death indicator,canonical_subgroup,field,20.808110207206983,0.02,4.2423208109014916e-08
field:cf_7f3b6795a0e812,field:cf_80f721f9446bd3,birth date,death indicator,field,field,23.792818971246447,1.09375,4.074983726091444e-07
field:cf_e7551706658b4a,field:cf_80f721f9446bd3,gender,death indicator,field,field,24.931969011208466,0.39375,7.23932213153548e-08
field:cf_19e1b0f55ef007,field:cf_80f721f9446bd3,race,death indicator,field,field,31.591425700543883,0.1846590909090909,5.466452100664149e-10
field:cf_4122372d727029,field:cf_80f721f9446bd3,ethnic group,death indicator,field,field,35.59142570054388,0.1846590909090909,4.577783314548527e-11
field:cf_7ab0248b87b82e,field:cf_80f721f9446bd3,educational level,death indicator,field,field,26.79978287983716,0.39375,2.273869430430239e-08
field:cf_eee397355aecbe,field:cf_80f721f9446bd3,nationality,death indicator,field,field,28.133665386202036,0.39375,9.944910514948195e-09
schema:root,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,EHR Schema,Authorization for hospital admission,root,canonical_group,6.9232847559114195,0.02,0.0002187451716543438
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Authorization for hospital admission,composition_family,canonical_group,12.037778015206182,0.02,9.179030892500897e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,HCPA,Authorization for hospital admission,canonical_group,canonical_group,24.836365246551374,0.02,3.901663826231345e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,components / General data,Authorization for hospital admission,canonical_subgroup,canonical_group,28.588646051679362,0.02,3.2082442380345796e-10
field:cf_5cd62eaa6e16a8,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,issue date,Authorization for hospital admission,field,canonical_group,33.48124568446025,0.5096153846153846,4.1822973067797667e-10
field:cf_775d9002cb4e7b,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,reason for encounter,Authorization for hospital admission,field,canonical_group,33.385222902763445,0.425,3.7018314759141547e-10
field:cf_b87e8363f020f7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,healthcare unit,Authorization for hospital admission,field,canonical_group,33.73909238799882,0.425,2.9725750870203563e-10
field:cf_8b431261fa7dca,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,State,Authorization for hospital admission,field,canonical_group,34.67484669191741,0.425,1.6640609018457282e-10
field:cf_16800b2d3f5ef6,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,patient age,Authorization for hospital admission,field,canonical_group,32.961882174128824,0.49038461538461536,5.553341319005619e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Patient discharge,Authorization for hospital admission,canonical_group,canonical_group,17.177324244141644,0.02,4.5034254565824546e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Components,Authorization for hospital admission,canonical_subgroup,canonical_group,18.177324244141644,0.02,2.040078041676452e-07
field:cf_469c691048a0ce,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,date of discharge,Authorization for hospital admission,field,canonical_group,20.140703939491857,0.4168269230769231,1.3373245185104541e-06
field:cf_49533263f29569,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,reason for discharge,Authorization for hospital admission,field,canonical_group,20.215336571811136,0.39375,1.2061625397085777e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Problem/Diagnosis,Authorization for hospital admission,canonical_group,canonical_group,22.03248232127236,0.02,2.2193745122537558e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,structure,Authorization for hospital admission,canonical_subgroup,canonical_group,26.6757956365711,0.02,1.0503316647992256e-09
field:cf_bd9db9ae67063d,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Problem,Authorization for hospital admission,field,canonical_group,30.449472890134484,0.425,2.285095014929129e-09
field:cf_4e7e8ca2916a1e,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Secondary Diagnosis,Authorization for hospital admission,field,canonical_group,29.97680791277203,0.425,3.063199296356417e-09
field:cf_0a229c157b8d2a,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Associated causes,Authorization for hospital admission,field,canonical_group,30.243059145816787,0.425,2.5970706245675055e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure undertaken,Authorization for hospital admission,canonical_group,canonical_group,27.045147806687577,0.02,9.919901481811473e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure list,Authorization for hospital admission,canonical_subgroup,canonical_group,28.045147806687577,0.02,4.4937733251601387e-10
field:cf_0b6364bb149692,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure,Authorization for hospital admission,field,canonical_group,31.772523118003683,0.39375,9.321546779922743e-10
field:cf_af0c9a7d79fe64,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Invaded regional linphonodes,Authorization for hospital admission,field,canonical_group,33.265920813047785,0.23173076923076924,2.1733766927174252e-10
field:cf_e5c01940113606,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,irradiated area 1,Authorization for hospital admission,field,canonical_group,37.03318555238919,0.1610576923076923,1.4613335512291485e-11
field:cf_fc5be63ab59287,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,irradiated area 2,Authorization for hospital admission,field,canonical_group,32.187885783848465,0.31490384615384615,5.762404741324878e-10
field:cf_821e1930333a5c,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,irradiated area 3,Authorization for hospital admission,field,canonical_group,41.03318555238919,0.10336538461538461,7.854032485939072e-13
field:cf_c9b3a708f95249,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,fields/insertions 1,Authorization for hospital admission,field,canonical_group,35.41226309347055,0.1923076923076923,4.766705283019063e-11
field:cf_bbec72e0a270f7,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,fields/insertions 2,Authorization for hospital admission,field,canonical_group,33.82665938997321,0.23557692307692307,1.5606234628111966e-10
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,composition_family,canonical_group,4.521601403942201,0.02,0.0009696654652025697
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Patient discharge,Authorization for hospital admission,canonical_group,canonical_group,12.647585083749732,0.02,7.468480062533766e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Components,Authorization for hospital admission,canonical_subgroup,canonical_group,13.647585083749732,0.02,3.3832651005699108e-06
field:cf_79ed78f34fef6f,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,date of discharge,Authorization for hospital admission,field,canonical_group,16.091604186832683,0.8854166666666666,3.49703338454063e-05
field:cf_be52992cb12705,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,hospital infection,Authorization for hospital admission,field,canonical_group,22.13091748207696,0.13541666666666666,1.2649202143958232e-07
field:cf_1285e1e2c004f2,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,claim reason,Authorization for hospital admission,field,canonical_group,16.910589947327516,0.39375,9.359452285595577e-06
field:cf_80f721f9446bd3,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,death indicator,Authorization for hospital admission,field,canonical_group,18.35138992302184,0.39375,3.830865617129748e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Authorization for hospital admission,Authorization for hospital admission,canonical_group,canonical_group,0.0,0.02,0.02
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Components,Authorization for hospital admission,canonical_subgroup,canonical_group,1.0,0.02,0.008607111001514792
field:cf_ba8421601b1980,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Issue date,Authorization for hospital admission,field,canonical_group,2.6878767778158927,0.9270833333333334,0.1488651593642937
field:cf_ba09c313b94cba,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,ICU - Total,Authorization for hospital admission,field,canonical_group,3.4537487414172396,0.39375,0.03932549518426633
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Patient admission,Authorization for hospital admission,canonical_group,canonical_group,11.37581472528593,0.02,1.643131768005142e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Tree,Authorization for hospital admission,canonical_subgroup,canonical_group,15.072299396378304,0.02,1.398665231077935e-06
field:cf_3db72fcc22b158,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Patient class,Authorization for hospital admission,field,canonical_group,23.619234831300762,0.13541666666666666,5.027070380158523e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Tree / Assigned patient location / Facility,Authorization for hospital admission,canonical_subgroup,canonical_group,13.691887020287318,0.02,3.291600921300408e-06
field:cf_9449e602105d68,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Universal ID,Authorization for hospital admission,field,canonical_group,14.691887020287318,0.7395833333333334,6.957138595438919e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Tree / Assigned patient location / Address,Authorization for hospital admission,canonical_subgroup,canonical_group,14.734819213254704,0.02,1.7241877827247088e-06
field:cf_1d8359b2d21168,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,State/province,Authorization for hospital admission,field,canonical_group,15.734819213254704,0.4875,2.402124693584586e-05
field:cf_10f7d6c8e1d5c5,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Admission type,Authorization for hospital admission,field,canonical_group,19.839707272245644,0.39375,1.522470022620286e-06
field:cf_2a67f6f1c22886,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Hospital service,Authorization for hospital admission,field,canonical_group,17.998335875651925,0.59375,7.190253740986954e-06
field:cf_22f759c45e42f4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Admit date/time,Authorization for hospital admission,field,canonical_group,17.65299229451451,0.9583333333333334,1.4376239246914795e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Problem/Diagnosis,Authorization for hospital admission,canonical_group,canonical_group,7.763439475941237,0.02,0.00015429429466175845
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,structure,Authorization for hospital admission,canonical_subgroup,canonical_group,8.763439475941237,0.02,6.989621689758881e-05
field:cf_2db2fd852fb674,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Problem,Authorization for hospital admission,field,canonical_group,10.802628602210177,0.9583333333333334,0.0010050597592617695
field:cf_49398dcbba5447,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Secondary Diagnosis,Authorization for hospital admission,field,canonical_group,10.725728220811343,1.0815217391304348,0.001189643782288557
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure undertaken,Authorization for hospital admission,canonical_group,canonical_group,9.486481089763355,0.02,5.301505779261266e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure list,Authorization for hospital admission,canonical_subgroup,canonical_group,10.486481089763355,0.02,2.4016130903828367e-05
field:cf_18704e514938d4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,Procedure,Authorization for hospital admission,field,canonical_group,11.486481089763355,0.6770833333333334,0.00046470947772289493
